date,mean_SWE,Discharge,Precipitation,tmax,tmin,longwave_radiation,shortwave_radiation,wind,hum
3/27/2023,1.494,117,2.41,0.23,-17.78,151.66,253.69,1.9573,44.81804483
3/28/2023,1.492,112,38.06,-0.36,-7.32,208.08,199.86,7.2435,65.34812756
3/29/2023,1.538,115,5.99,-3.72,-12.4,235.31,184.73,5.0725,77.42548141
3/30/2023,1.547,108,0.79,-0.49,-12.98,225.6,239.21,0.5429,72.36184416
3/31/2023,1.548,105,0,1.69,-11.24,162.36,270.63,2.2505,50.37896258
4/1/2023,1.547,102,0.23,4.01,-5.04,171.23,272.79,3.011,27.16525721
4/2/2023,1.543,105,3.16,1.34,-8.62,189.21,271.96,4.4446,65.01161762
4/3/2023,1.558,109,1.93,-7.79,-17.12,220.89,205.18,5.9476,75.3383717
4/4/2023,1.566,106,0.28,-4.32,-19.26,163.62,281.46,5.5428,59.59316828
4/5/2023,1.566,102,0,0.87,-16.78,161.96,281.13,1.6652,61.21960122
4/6/2023,1.565,100,1.9,5.24,-9.52,181.42,278.73,1.7129,49.22253587
4/7/2023,1.564,108,0.98,1.97,-4.1,242.22,207.47,4.7057,57.60583803
4/8/2023,1.565,118,0,8.09,-4.45,219.06,263.4,2.3977,47.71502041
4/9/2023,1.579,138,0,12.02,-2.66,213.29,280.72,1.956,55.37460811
4/10/2023,1.575,196,0,11.23,-0.55,212.69,282.35,3.7148,48.24297367
4/11/2023,1.571,342,0,8.79,0.65,213.85,270.47,4.1206,49.36503102
4/12/2023,1.551,481,0,4.91,-6.1,189.14,294.5,3.9355,41.34183774
4/13/2023,1.538,443,0,2.14,-11.37,170.02,296.96,1.0289,49.11887024
4/14/2023,1.533,383,0,5.39,-9.2,172.02,296.52,1.557,37.86956461
4/15/2023,1.541,389,0,8.02,-6.31,182.64,299.53,1.4296,28.00595349
4/16/2023,1.534,453,0,7.27,-2.07,177.95,301.69,4.2093,23.58365932
4/17/2023,1.522,495,1.11,2.84,-6.32,186.3,276.07,4.2985,32.74105931
4/18/2023,1.511,431,0.45,-3.29,-11.37,202.02,286.99,6.8291,64.94871668
4/19/2023,1.512,373,0,1.21,-12.28,175.52,305.1,1.7746,37.64891144
4/20/2023,1.509,374,0,7.99,-8.35,178.38,304.59,2.0243,43.70514883
4/21/2023,1.519,456,0,10.47,-2.99,217.62,294.83,2.6797,54.46542028
4/22/2023,1.512,586,0,9.96,-3.13,215.27,299.31,1.9621,45.97793202
4/23/2023,1.503,726,0,9.3,-2.14,207.31,307.59,1.4276,41.08192405
4/24/2023,1.487,853,0,10.24,-2.6,185.18,316.37,4.4772,29.86721357
4/25/2023,1.501,899,0,9.14,-4.23,184.76,316.62,2.6126,32.1964501
4/26/2023,1.489,908,0,13.48,-3.2,193.48,316.1,1.9224,32.4336069
4/27/2023,1.478,969,0,14.5,-1.19,204.39,315.77,1.9623,34.41179115
4/28/2023,1.466,1090,0,16.64,0.12,211.82,315.51,2.766,33.23593161
4/29/2023,1.45,1290,0,15.57,2.23,218.51,304.95,2.8973,28.77683294
4/30/2023,1.424,1490,0,11.76,1.58,210.93,305.07,4.4012,34.21947001
5/1/2023,1.387,1590,2.94,5.69,-5.18,207.79,310.63,4.7297,58.97214159
5/2/2023,1.359,1240,5.97,1.47,-7.02,236.47,194.38,4.6242,68.45242402
5/3/2023,1.352,954,0.93,4.84,-8.43,234.86,298.15,5.7322,67.99356834
5/4/2023,1.303,821,1.38,1.89,-6.62,238.78,212.41,2.4397,68.04281593
5/5/2023,1.299,716,3.1,2.86,-5.85,225.35,268.17,2.6164,66.24837464
5/6/2023,1.294,662,4.82,1.13,-5.46,255.17,164.19,2.9314,71.0716472
5/7/2023,1.295,635,0.32,4.32,-5.87,196.47,302.5,2.9243,63.00624323
5/8/2023,1.304,659,0,4.11,-4.52,199.51,315.56,3.9547,55.17479277
5/9/2023,1.292,655,0.41,7.22,-5.81,210.41,292.71,1.4706,45.26990097
5/10/2023,1.292,672,0,7.59,-5.52,199.96,328.14,1.7863,55.24248985
5/11/2023,1.283,773,0.18,12.25,-3.76,210.58,322.79,1.3477,49.20396074
5/12/2023,1.273,930,0,14.25,-0.78,220.32,327.78,2.676,46.40021074
5/13/2023,1.26,1160,0,14.73,0.3,221.97,329.79,2.7954,48.76923845
5/14/2023,1.241,1400,0.16,12.77,0.67,223.43,322.47,1.5886,57.15402874
5/15/2023,1.218,1620,0,13.73,1.55,229.28,326.31,4.1619,50.24567668
5/16/2023,1.162,1790,0,16.17,2.08,219.13,330.62,2.5682,34.37911519
5/17/2023,1.133,1970,0,15.32,2.43,222.81,334.17,2.5651,32.9251499
5/18/2023,1.079,2060,0,17.22,2.65,213.94,335.17,0.9961,29.38290736
5/19/2023,1.052,2090,0,19.52,4.03,229.25,333.51,0.6944,33.23035138
5/20/2023,1.027,2470,3.98,20.08,3.8,248.03,303.84,0.3004,41.1039972
5/21/2023,1.006,2770,4.83,17.37,2.48,257.24,307.24,0.6667,46.94056478
5/22/2023,0.989,2950,0,15.81,2.97,252.32,327.61,1.432,49.06679808
5/23/2023,0.962,3150,0.15,13.54,1.4,233.07,326.43,3.312,51.14928453
5/24/2023,1.024,3070,0.01,12.6,-0.6,231.08,334.06,2.0681,59.04416747
5/25/2023,1.001,2600,0.47,12.66,-1.13,230.14,326.67,1.2205,58.21501014
5/26/2023,0.987,2240,2.43,10.68,-1.1,248.2,307.66,1.7442,69.73261773
5/27/2023,0.978,2120,0,13.73,-0.28,236.99,331.03,1.5206,64.00677412
5/28/2023,0.964,2230,0.06,13.1,0.8,244.77,296.53,1.2178,56.11930708
5/29/2023,0.95,2260,1.47,13.96,0.53,243.9,308.03,1.3087,56.21422633
5/30/2023,0.934,2370,0.43,13.61,0.5,251.77,318.88,1.5445,60.38344413
5/31/2023,0.919,2250,2.17,14.28,-0.11,240.89,316.75,1.6858,61.82594399
6/1/2023,0.908,2130,0,12.51,-0.97,230.72,333.61,0.8248,56.67942571
6/2/2023,0.891,2200,0.25,14.94,-1.5,203.6,343.92,1.553,41.80202983
6/3/2023,0.875,2090,0,16.57,1.12,221.98,338.89,1.515,47.73418
6/4/2023,0.857,2300,0.96,17.62,3.01,248.53,308.1,1.5764,48.01766603
6/5/2023,0.84,2400,7.48,15.65,2.04,263.15,296.19,2.4199,50.96848624
6/6/2023,0.803,2950,3.36,10.77,0.26,271.54,288.76,2.4864,62.07547603
6/7/2023,0.79,2160,0.05,12.82,0.33,235.91,311.75,2.7214,57.15006314
6/8/2023,0.776,1870,1.29,13.62,0.35,244.4,298.97,0.3214,65.15248231
6/9/2023,0.766,1810,0.42,13.22,0.67,256.09,325.3,1.4458,69.21790796
6/10/2023,0.753,2060,3.7,11.18,1.36,268.51,254.93,2.1971,65.85723712
6/11/2023,0.742,2040,6.75,12.44,1.22,279.85,257.6,1.7705,70.34144845
6/12/2023,0.74,2080,5.32,11.55,1.45,291.05,255.39,1.8539,79.25213506
6/13/2023,0.735,2300,3.81,15.25,1.62,272.96,298.82,1.6919,75.01133374
6/14/2023,0.725,2610,0.44,16.04,2.78,280.65,319.5,2.0012,73.82316688
6/15/2023,0.707,2930,0,16.14,1.39,258.48,331.46,2.4894,70.66762927
6/16/2023,0.606,2620,0,16.63,0.61,238.89,337.36,1.7017,54.28498522
6/17/2023,0.592,2540,0,16.16,3.07,243.37,335.28,0.7253,52.57690142
6/18/2023,0.566,3050,0,13.2,4.75,260.77,300.57,5.4429,56.5745188
6/19/2023,0.52,3020,0,6.85,-2.31,221.08,342.11,7.2298,44.19480921
6/20/2023,0.5,2020,0,8.79,-3.68,183.94,351.19,2.6904,35.14232159
6/21/2023,0.493,1660,0,12.71,-2.84,206.47,345.39,1.6631,41.6773011
6/22/2023,0.486,1630,0.04,13.02,-0.49,223.81,293.83,1.5661,38.7973758
6/23/2023,0.462,1600,0,12.89,0.25,231.2,335.54,2.0671,48.23429042
6/24/2023,0.455,1650,0,14.91,1.24,234.28,321.38,2.1679,37.40796246
6/25/2023,0.442,1710,0,14.06,2.92,225.7,339.43,1.6981,40.56187559
6/26/2023,0.428,1900,0,14.67,1.76,221.32,343.82,1.4959,47.91381583
6/27/2023,0.408,1980,0.07,16.06,0.72,233.39,327.97,1.0768,59.79328909
6/28/2023,0.398,1870,0.04,15.54,2.38,253.21,304.07,1.654,58.09855879
6/29/2023,0.372,1760,0,18.54,3.15,250.96,332.7,2.3938,48.08879799
6/30/2023,0.356,2020,0,22.37,5.55,246.06,339.53,1.5787,40.96034504
7/1/2023,0.339,2260,0,23.56,7.86,256.78,337.48,1.4416,39.38910827
7/2/2023,0.322,2560,0,23.77,9.09,268.22,332.91,0.566,41.45398133
7/3/2023,0.298,2690,0,21.38,7.88,265.3,333.99,0.5968,41.28342806
7/4/2023,0.27,2550,0,21.81,6.78,247.01,333.62,1.2128,33.72479772
7/5/2023,0.253,2470,0,21.82,7.37,263.4,329.55,0.6511,30.14540355
7/6/2023,0.233,2360,0,20.51,7.12,224.56,342.68,1.4752,22.54603971
7/7/2023,0.219,2160,0,19.53,6.11,254.17,334.09,1.6411,40.86973298
7/8/2023,0.206,2090,0,20.6,5.9,247.78,335.95,1.2176,37.20061524
7/9/2023,0.193,2050,0,20.01,7.13,248.79,334.8,1.1252,27.24874831
7/10/2023,0.178,2010,0,21.08,6.83,230.48,342.42,1.0027,18.22891023
7/11/2023,0.166,1770,0,20.95,7,235.46,337.7,1.3969,29.98132953
7/12/2023,0.151,1660,0,20.24,5.4,237.54,338.36,2.2365,30.10049429
7/13/2023,0.137,1510,0,22.68,5.62,235.64,337.6,1.0334,25.34069638
7/14/2023,0.127,1380,0,26.47,7.16,248.17,336.18,1.8596,28.71474715
7/15/2023,0.118,1460,0,27.3,10.53,252.25,335.26,2.5348,16.78938673
7/16/2023,0.1,1590,0,27.73,12.47,262.33,311.09,2.0622,19.33264972
7/17/2023,0.084,1780,0,24.87,12.49,288.72,321.69,2.6259,29.79879018
7/18/2023,0.065,1890,0.22,23.27,11.67,291.8,318.6,2.2797,35.3043126
7/19/2023,0.054,1850,0.46,22.44,10.27,291.34,314.34,2.3668,39.79928469
7/20/2023,0.046,1670,0,24.64,9.13,264.56,327.89,1.8459,30.24664975
7/21/2023,0.041,1430,0,25.97,10.41,265.57,327.13,0.7621,26.02970983
7/22/2023,0.035,1340,0,26.09,11.77,270.42,320.06,1.4349,23.05078356
7/23/2023,0.029,1250,0,24.82,11.95,292.82,267.08,2.3959,21.3905279
7/24/2023,0.023,1180,0,20.15,8.64,272.68,295.56,4.5696,23.37736931
7/25/2023,0.019,1070,0,23.01,8.12,249.72,318.41,3.3777,18.93193441
7/26/2023,0.016,973,0,22.01,9.42,263.6,313.64,3.66,22.47507105
7/27/2023,0.012,940,0.16,20.46,8.06,252.96,317.78,4.7458,29.41377407
7/28/2023,0.009,868,0,21.94,8.64,254.69,319.17,4.312,28.35055755
7/29/2023,0.007,808,0,20.86,9.44,267.29,317.02,2.7737,25.6196435
7/30/2023,0.006,779,0,21.29,8.31,256.01,317.5,3.0236,24.14512444
7/31/2023,0.005,732,0.09,21.12,10.17,252.48,309.5,4.3422,25.12681164
8/1/2023,0.004,696,0,21.12,9.93,288.19,265.76,3.189,34.14070186
8/2/2023,0.003,666,0.08,21.39,7.84,281.76,297.55,2.0886,34.03948667
8/3/2023,0.003,653,0,20.62,6.81,244.68,311.49,0.535,32.1734457
8/4/2023,0.003,638,0,21.41,5.94,242.07,311.58,0.174,31.959877
8/5/2023,0.002,587,0,21.39,5.33,229.17,313.07,0.3961,28.26037666
8/6/2023,0.002,540,0,22.38,6.65,249.12,308.11,1.5433,37.9094823
8/7/2023,0.002,537,0,21.64,6.6,245.12,308.31,0.3813,35.29057522
8/8/2023,0.002,521,0,20.54,6.39,241.76,304.91,2.1131,32.14289997
8/9/2023,0.001,489,0,20.48,6.01,240.82,304.28,2.5993,34.63988122
8/10/2023,0.001,446,0,21.38,6.35,255.71,298.88,0.7014,39.82147897
8/11/2023,0.001,462,5.92,19.07,7.07,277.82,265.5,0.7124,53.73063511
8/12/2023,0.001,480,3.19,21.66,7.1,286.56,289.29,1.8109,58.35800438
8/13/2023,0.001,533,1.98,20.13,8.65,300.91,259.6,2.4599,51.14888547
8/14/2023,0.001,545,1.23,20.23,7.92,307.13,256.48,1.8512,51.61503109
8/15/2023,0,490,2.32,20.75,7.33,280.94,269.6,2.7098,46.73843983
8/16/2023,0,473,3.77,21.57,8.72,278.09,244.86,2.1146,44.32899998
8/17/2023,0,495,4.41,20.55,7.86,300.52,266.21,1.66,56.30464909
8/18/2023,0,555,1.4,19.7,6.49,283.62,269.27,2.5277,53.00021075
8/19/2023,0,427,3.06,18.86,4.88,288.18,247.11,3.5536,57.06329571
8/20/2023,0,406,12.62,11.45,5.69,318.36,215.92,2.8424,83.78071916
8/21/2023,0,578,5.8,12.73,5.26,315.09,226.79,1.8795,79.11913807
8/22/2023,0,485,0.02,13.86,3.96,287.59,272.42,1.9906,71.25552731
8/23/2023,0,396,0,18.77,4.89,246.38,283.98,2.2986,54.15304528
8/24/2023,0,355,0.05,18.09,5.74,256.74,280.19,3.6014,52.36188106
8/25/2023,0,331,0,19.94,7.8,268.8,278.83,3.5507,47.15687939
8/26/2023,0,332,0,20.39,6.19,246.11,281.27,3.1428,34.87215754
8/27/2023,0,300,0,22.49,6.46,238.44,282.9,1.7164,29.9708477
8/28/2023,0,276,0,24.03,7.71,239.29,281.91,2.4378,26.98359644
8/29/2023,0,259,0,21.83,7.19,233.62,282.43,2.6777,20.81557268
8/30/2023,0,250,0,23.73,5.32,227.31,279.06,0.8096,24.24635033
8/31/2023,0,230,0,18.51,4.86,239.46,273.97,3.6681,28.93222892
9/1/2023,0,213,1.63,13.29,5.34,245.58,245.09,6.7801,41.40056266
9/2/2023,0,208,2.25,13.34,5.64,242.4,264.8,7.386,59.05548541
9/3/2023,0,261,10.5,9.18,-0.57,271.92,194.43,3.8183,79.76378984
9/4/2023,0,296,0.13,15.52,-0.94,238.62,259.51,1.4467,61.07335598
9/5/2023,0,231,0,17.81,1.98,237.79,265.58,1.8309,48.98572099
9/6/2023,0,206,0,17.2,4.48,245.72,262.43,2.0092,43.80904584
9/7/2023,0,195,0,17.89,3.11,236.09,261.82,2.906,40.35372883
9/8/2023,0,182,0.58,18.69,4.02,238.88,250.23,3.5754,34.84438313
9/9/2023,0,178,6.91,16.62,6.28,271.3,217.22,4.7932,61.89293717
9/10/2023,0,250,1.01,18.17,6.22,286.71,232.95,3.2551,57.95037881
9/11/2023,0,228,0,18.17,5.38,264.79,241.87,2.1099,51.69936868
9/12/2023,0,204,0.5,18.06,4.68,252.08,249.88,0.7438,43.14400981
9/13/2023,0,187,0.78,16.87,5.2,249.3,248.72,1.0525,41.62171577
9/14/2023,0,176,0,16.77,3.75,252.12,245.84,1.8363,54.09500383
9/15/2023,0,165,0,17.29,3.88,253.08,243.74,1.3587,49.98769327
9/16/2023,0,157,0,17.37,4.88,255.37,227.8,1.9842,44.64152716
9/17/2023,0,153,0,17.78,4.86,247.89,235.9,2.7155,39.53797722
9/18/2023,0,152,1.31,17.84,3.95,248.64,240.31,1.6837,44.34283721
9/19/2023,0,154,2.8,17.37,2.94,244.69,236.15,1.7543,48.00863039
9/20/2023,0,147,1.24,14.95,1.98,245.78,235.79,1.2117,53.74946894
9/21/2023,0,141,0.08,8.64,-1.1,231.58,227.65,3.5849,66.77860021
9/22/2023,0,136,0,13.93,-1.4,207.84,237.08,2.1051,36.16162315
9/23/2023,0,125,0,15.48,-0.17,207.79,238.25,1.6086,23.70083106
9/24/2023,0,118,0,15.62,1.06,209.9,232.66,2.1605,20.04700231
9/25/2023,0,112,0,14.71,3.61,203.42,234,4.3358,14.74658151
9/26/2023,0,107,0,16.39,3.61,215.23,222.6,3.4546,30.39734421
9/27/2023,0,105,0,17.66,3.66,221,225.91,1.617,23.10118857
9/28/2023,0,103,0,17.18,2.22,224.12,224.12,0.5376,28.98780888
9/29/2023,0,100,0,12.73,0.57,240.02,190.72,2.1598,51.79358348
9/30/2023,0,101,3.62,6.24,-0.66,245.12,189.22,3.3117,68.08948187
10/1/2023,0,107,3.4,4.41,-1.36,280.02,170.17,3.0368,83.13382237
10/2/2023,0.002,107,0,7.53,-2.24,236.1,206.02,2.7052,73.37740076
10/3/2023,0.001,102,0,11.95,-1.35,234.04,209.13,2.6083,69.93267566
10/4/2023,0,98.1,0,13.59,-0.58,227.83,211.66,3.272,62.21945384
10/5/2023,0,95.8,0.08,15.46,0.96,220.36,211.8,3.4434,46.22165246
10/6/2023,0,93.7,0,17.76,2.55,225.11,209.23,3.0113,37.2966078
10/7/2023,0,91,0,18.93,3.45,223.83,207.95,2.5399,35.40624808
10/8/2023,0,88.1,0,18.52,3.82,235.68,202.93,3.4225,27.89044928
10/9/2023,0,86,0,13.97,4.06,232.49,164.04,4.5658,37.63037242
10/10/2023,0,84,0,11.75,2.17,233.88,192.87,4.9043,56.72885267
10/11/2023,0,84.9,0,7.27,-4.6,223.04,197.9,5.1543,71.03143467
10/12/2023,0,84.1,0,9.53,-6.23,194.01,199.72,1.9242,42.91594071
10/13/2023,0,81.9,0.16,13.61,-2.12,211.91,179.31,2.4047,22.98036689
10/14/2023,0,80.7,0,14.59,0.79,234.46,184.68,3.504,36.1663038
10/15/2023,0,79.6,0,19.76,2.03,231.1,187.75,3.1005,31.29278945
10/16/2023,0,76.8,0,17.37,4.18,233.9,189.19,3.4862,19.7332123
10/17/2023,0,75.2,0,17.41,1.88,220.48,189.22,1.5747,20.5152571
10/18/2023,0,74.8,0,20.05,2.07,221.95,187.15,3.0266,23.74879581
10/19/2023,0,74,0,20.06,4.24,223.12,184.61,1.9079,25.07987263
10/20/2023,0,73,0,16.56,3.83,235.82,176.98,2.7941,40.01841287
10/21/2023,0,72.5,0,16.07,2.71,231,176.09,3.5155,36.81481021
10/22/2023,0,72.1,0,9.17,-0.83,211.32,176.49,3.8481,47.54146979
10/23/2023,0,73,0,9.51,-2.33,230.13,173.74,1.564,64.94852234
10/24/2023,0,72.3,0,13.7,-2.31,209.7,169.18,0.4512,39.9609603
10/25/2023,0,71.5,3.86,6.99,-1.15,220.72,154.9,5.5749,60.62912589
10/26/2023,0.001,75.6,0.69,6.41,-5.72,213.15,173.01,3.0854,53.67372459
10/27/2023,0.001,73.1,0,8.35,-5.12,174.67,171.99,1.5674,14.45148843
10/28/2023,0,71,0,1.58,-10.97,172.33,173.75,2.1284,29.79805399
10/29/2023,0,66.1,0,5.65,-10.67,161.94,171.48,3.1571,25.03388021
10/30/2023,0,68.7,0.15,11.27,-5.43,170.19,169.48,2.2314,14.91033978
10/31/2023,0,69.4,0.86,14.17,-2.45,181.34,165.82,1.8748,12.83494787
11/1/2023,0,68.7,0,13.79,-1.1,193.5,158.41,1.3856,19.64642889
11/2/2023,0,68,0.13,14.48,-0.53,215.66,153.42,2.125,41.92052707
11/3/2023,0,67.2,0,14.74,1.02,227.81,150.99,1.0996,42.26318467
11/4/2023,0,65.3,0.13,14.24,1.45,228.22,144.09,2.5021,36.05266124
11/5/2023,0,63.8,0.93,9.62,3.83,235.39,132.59,4.7169,39.8718998
11/6/2023,0,70.2,19.65,4.62,-2.7,260.18,97.38,7.0183,76.00670544
11/7/2023,0.007,77.6,3.87,0.93,-7.72,218.21,141.46,2.4553,71.06852307
11/8/2023,0.011,72.6,0.17,1.63,-9.7,176.88,149.92,2.3581,45.41505178
11/9/2023,0.01,63.5,0.13,6.8,-9.68,153.2,151.88,2.1511,24.92951518
11/10/2023,0.009,66.9,0,7.53,-4.79,188.61,141.49,1.6005,26.52115809
11/11/2023,0.008,66.2,0,10.93,-3.77,193.55,139.42,1.0039,31.96850216
11/12/2023,0.007,63.6,0.16,8.98,-3.26,185.4,138.94,3.1436,23.35126761
11/13/2023,0.005,62.1,0.15,7.04,-2.31,191.39,133.29,4.9612,28.96800251
11/14/2023,0.003,60.2,0,7.9,-3.43,218.41,122.64,3.8362,38.65600111
11/15/2023,0.002,62.8,14.79,7.04,-4.25,226.07,106.54,4.1,48.0064796
11/16/2023,0.005,74.7,2.65,3.34,-4.13,237.74,126.53,3.2656,74.5487642
11/17/2023,0.006,69.2,0.99,2.82,-5.3,229.24,118.45,2.9626,74.79489817
11/18/2023,0.005,67.8,17.12,2.07,-4,263.58,91.67,4.6619,76.91885462
11/19/2023,0.019,66,0.19,2.13,-10.54,222.31,129.11,5.4963,68.87572353
11/20/2023,0.022,60.5,0,7.06,-8.8,179.12,132.89,2.3219,38.38875568
11/21/2023,0.02,66.4,0.31,12.68,-3.19,191.27,130.64,1.7191,24.37772148
11/22/2023,0.018,65.1,0.06,12.48,-1.06,206.53,121.69,1.5539,27.94036533
11/23/2023,0.016,65,0.29,4.62,-7.17,229,126.41,3.2702,65.34190069
11/24/2023,0.016,60.1,0,-2.98,-11.53,157.32,130.45,1.415,49.08740895
11/25/2023,0.015,49.6,0.1,-1.03,-13.44,150.01,130.22,1.9444,43.4022723
11/26/2023,0.015,47.8,0.01,2.87,-11.62,153.95,128.29,2.8138,34.12048476
11/27/2023,0.014,59.6,0,4.71,-10.14,151.12,128.45,3.308,25.04201092
11/28/2023,0.013,60.6,0.08,5,-8.62,161.53,123.1,3.3914,26.65143562
11/29/2023,0.012,61,0,2.26,-9.37,194.28,104.39,1.3442,63.60813597
11/30/2023,0.011,59,4.49,-0.15,-7.89,205.81,103.88,2.915,74.5504623
12/1/2023,0.013,52.7,0.09,0.66,-7.18,215.47,112.31,4.9814,63.27480273
12/2/2023,0.013,50.3,0,1.59,-4.49,215.81,107.78,4.6231,60.53925028
12/3/2023,0.012,49.2,0,5.55,-3.22,246.45,105.31,4.8446,63.75077813
12/4/2023,0.011,47.8,0,8.56,-4.06,223.75,113.45,0.2756,37.78200813
12/5/2023,0.011,46.9,0.16,11.9,-2.77,204.72,113.29,2.5898,41.50765256
12/6/2023,0.03,47.3,9.22,6.75,-3.84,210.9,95.85,5.1399,52.89494061
12/7/2023,0.033,46.2,0.48,-0.7,-8.16,213.17,104.08,6.1962,68.37887356
12/8/2023,0.032,42.2,0.1,1.54,-12.23,174.5,112.85,3.2204,46.57805838
12/9/2023,0.031,53.2,0,7.59,-10.76,183.72,110.77,0.3654,41.94759637
12/10/2023,0.03,54.1,0,11.47,-2.42,202.57,111.99,2.1956,29.33168188
12/11/2023,0.029,49.5,0,7.85,-6.12,185.05,113.33,2.1237,28.29825937
12/12/2023,0.041,45.1,0,1.17,-9.15,176.08,112.62,1.9053,44.36529908
12/13/2023,0.04,39.5,0,2.82,-10.56,165.47,113.61,2.5143,41.15093606
12/14/2023,0.04,38.7,0.4,7.12,-6.5,177.04,107.23,1.3054,27.81149169
12/15/2023,0.039,46.3,0,8.88,-3.81,194.83,109.58,2.5488,19.38773015
12/16/2023,0.039,42.6,0,11.63,-2.95,184.22,112.21,2.3234,18.18068279
12/17/2023,0.037,39.3,0,11.16,-1.51,206.1,94.32,2.7396,24.83457457
12/18/2023,0.036,51.4,23.39,5.3,-0.78,271.48,65.52,4.9081,66.18745133
12/19/2023,0.044,56.9,13.38,2.93,-2.2,257.76,67.88,6.4876,72.67821077
12/20/2023,0.063,51.9,2.01,1.84,-2.56,245.44,95.33,4.0291,65.20398151
12/21/2023,0.064,48.2,0.14,2.55,-3.27,251.27,99.34,4.4246,68.20062049
12/22/2023,0.065,44.8,0.08,4.73,-6.66,194.8,108.4,1.4652,58.10672635
12/23/2023,0.064,39.9,0,2.83,-8.95,170.88,112.26,2.1529,37.50022057
12/24/2023,0.064,42.3,0.09,6.64,-6.89,179.16,101.8,2.2939,32.05999795
12/25/2023,0.063,43.9,0.15,5.65,-2.58,256.48,75.36,2.824,53.62129995
12/26/2023,0.062,40.7,0,7.28,-1.71,245.1,96.51,2.0336,44.79611348
12/27/2023,0.074,38.8,2.16,6.98,-3.2,229.65,104.13,4.093,42.97639107
12/28/2023,0.071,39.4,0.17,7.5,-2.76,218.07,108.32,2.5115,52.89867433
12/29/2023,0.078,38.2,1.11,7.47,-2.73,216.05,106.81,4.4895,50.28802981
12/30/2023,0.074,37.4,0.5,1.16,-8.49,221.93,86.77,2.9554,64.95789958
12/31/2023,0.074,35.3,0,-0.07,-10.17,184.16,105.51,0.3827,56.45980306
1/1/2024,0.074,40.4,0,2.14,-9.87,201.05,116.64,1.621,51.93990267
1/2/2024,0.073,40.5,12.78,2.73,-8.88,182.67,107.25,2.6556,55.3694119
1/3/2024,0.074,38.9,7.98,-4.37,-10.72,234.19,94.83,3.3828,83.50498032
1/4/2024,0.089,40.4,0,-1.5,-13.42,178.47,115.89,3.6396,59.92527063
1/5/2024,0.098,46.8,0,-1.89,-11.84,195.7,120.12,3.3956,62.31395821
1/6/2024,0.097,40.1,13.2,-2.93,-14.85,190.67,100.39,4.0396,63.25901458
1/7/2024,0.109,42.1,0,-8.71,-18.82,190.52,118.03,5.2807,72.1331859
1/8/2024,0.109,49.3,1.11,0.77,-17.77,167.66,109.86,3.133,63.47204178
1/9/2024,0.107,51.8,0.84,0.98,-6.07,213.39,95.77,6.1599,67.85113619
1/10/2024,0.105,46.3,20.34,-3.85,-11.58,208.95,75.99,8.4841,78.83186612
1/11/2024,0.133,52.6,3.67,-3.27,-17.88,202,125.19,5.3351,61.50718962
1/12/2024,0.138,52.4,0.27,0.36,-6.16,205.86,105.89,5.5869,44.73791938
1/13/2024,0.135,51.5,13.07,0.91,-2.22,279.91,84.65,7.0927,73.1007254
1/14/2024,0.142,44.4,0.78,4.17,-5.53,222.31,123.1,9.0404,60.97347266
1/15/2024,0.141,41,0,5.8,-6.13,190.35,122.11,2.9041,35.31607774
1/16/2024,0.14,44.1,16.07,6.01,-4.46,205.88,95.2,2.5535,46.12339342
1/17/2024,0.152,52.3,1.2,2.14,-4.53,264.04,104.68,5.9978,76.268024
1/18/2024,0.158,46.2,0,7.76,-3.82,210.79,111.67,1.3862,43.63632627
1/19/2024,0.157,42.4,0.93,6.57,-2.8,256.73,111.8,3.5528,44.77021665
1/20/2024,0.159,41.8,4.34,1.46,-3.47,242.32,108.77,5.4634,69.5385767
1/21/2024,0.163,40.7,4.55,3.4,-4.75,249.06,116.75,3.5346,68.66441569
1/22/2024,0.163,41.6,7.26,1.5,-4.92,257.54,106.33,3.4487,79.51065483
1/23/2024,0.174,40.2,0.11,2.41,-8.06,208.83,134.53,3.286,61.4742139
1/24/2024,0.174,39.2,5.13,3.26,-4.53,236.97,91.46,1.7519,64.69822243
1/25/2024,0.18,38.3,0,1.66,-7.93,206.12,139.77,3.3445,55.568981
1/26/2024,0.18,37.1,0.25,7.83,-5.79,206.33,112.69,2.0234,51.87045321
1/27/2024,0.178,40.4,0,11.35,-0.15,246.33,121.46,0.5017,43.14141651
1/28/2024,0.178,41.9,0,11.59,-1.24,241.93,125.32,2.1382,40.14370962
1/29/2024,0.176,43.1,0,11.38,-1.63,206.06,142.58,3.4107,39.2124067
1/30/2024,0.18,43,0,10.5,-2.17,198.58,139.32,3.1072,36.50191949
1/31/2024,0.176,41.9,8.02,6.01,-1.59,212.78,110.55,6.197,39.34534026
2/1/2024,0.174,46.4,21.56,-1.09,-8.05,270.22,114,6.9175,85.04398342
2/2/2024,0.217,42.5,6.25,-3.2,-9.6,237.93,97.67,2.4564,75.53203461
2/3/2024,0.222,41.2,3.45,-3.66,-10,206.46,139.31,2.865,61.69126404
2/4/2024,0.222,42.4,56.19,-1.9,-6.75,261.65,118.7,6.7874,86.95854112
2/5/2024,0.28,75.6,7.4,-2.33,-6.85,243.36,112.76,8.599,73.88566309
2/6/2024,0.289,46.8,3.19,-1.75,-12.22,239.71,139.02,0.9385,78.97313047
2/7/2024,0.288,50.2,11.44,-3.95,-12.56,208.32,143.18,2.6521,77.40270333
